ENSG00000142765|SYTL1
ENSG00000142549|IGLON5
ENSG00000168918|INPP5D
ENSG00000171860|C3AR1
ENSG00000197406|DIO3
ENSG00000122133|PAEP
ENSG00000125730|C3
ENSG00000105366|SIGLEC8
ENSG00000124731|TREM1
ENSG00000173406|DAB1
ENSG00000187912|CLEC17A
ENSG00000064886|CHI3L2
ENSG00000162739|SLAMF6
ENSG00000165905|LARGE2
ENSG00000188404|SELL
ENSG00000140379|BCL2A1
ENSG00000205363|INSYN1
ENSG00000104435|STMN2
ENSG00000179913|B3GNT3
ENSG00000118849|RARRES1
ENSG00000185527|AC139530.1
ENSG00000115363|EVA1A
ENSG00000134460|IL2RA
ENSG00000263264|AC119396.1
ENSG00000077984|CST7
ENSG00000163376|KBTBD8
ENSG00000140284|SLC27A2
ENSG00000197632|SERPINB2
ENSG00000147378|FATE1
ENSG00000078081|LAMP3
ENSG00000175445|LPL
ENSG00000164674|SYTL3
ENSG00000104974|LILRA1
ENSG00000133019|CHRM3
ENSG00000136286|MYO1G
ENSG00000188613|NANOS1
ENSG00000182183|SHISAL2A
ENSG00000244731|C4A
ENSG00000105388|CEACAM5
ENSG00000197520|FAM177B
ENSG00000139200|PIANP
ENSG00000275395|FCGBP
ENSG00000130475|FCHO1
ENSG00000087589|CASS4
ENSG00000042493|CAPG
ENSG00000127564|PKMYT1
ENSG00000140459|CYP11A1
ENSG00000170549|IRX1
ENSG00000172215|CXCR6
ENSG00000198417|MT1F
ENSG00000167771|RCOR2
ENSG00000101197|BIRC7
ENSG00000108405|P2RX1
ENSG00000128165|ADM2
ENSG00000122188|LAX1
ENSG00000185736|ADARB2
ENSG00000116824|CD2
ENSG00000108179|PPIF
ENSG00000173372|C1QA
ENSG00000127585|FBXL16
ENSG00000259680|AC136428.1
ENSG00000167613|LAIR1
ENSG00000277856|AC233755.2
ENSG00000198914|POU3F3
ENSG00000186854|TRABD2A
ENSG00000106785|TRIM14
ENSG00000121594|CD80
ENSG00000170298|LGALS9B
ENSG00000137491|SLCO2B1
ENSG00000169413|RNASE6
ENSG00000284931|AC104389.5
ENSG00000196209|SIRPB2
ENSG00000163762|TM4SF18
ENSG00000140030|GPR65
ENSG00000141524|TMC6
ENSG00000144354|CDCA7
ENSG00000140600|SH3GL3
ENSG00000119866|BCL11A
ENSG00000058335|RASGRF1
ENSG00000049768|FOXP3
ENSG00000167332|OR51E2
ENSG00000144355|DLX1
ENSG00000168081|PNOC
ENSG00000171208|NETO2
ENSG00000163694|RBM47
ENSG00000092853|CLSPN
ENSG00000143340|FAM163A
ENSG00000112149|CD83
ENSG00000167984|NLRC3
ENSG00000154655|L3MBTL4
ENSG00000104998|IL27RA
ENSG00000177354|C10orf71
ENSG00000151650|VENTX
ENSG00000178445|GLDC
ENSG00000111181|SLC6A12
ENSG00000119714|GPR68
ENSG00000138316|ADAMTS14
ENSG00000186047|DLEU7
ENSG00000100311|PDGFB
ENSG00000165304|MELK
ENSG00000139352|ASCL1
ENSG00000145864|GABRB2
ENSG00000198502|HLA-DRB5
ENSG00000175063|UBE2C
ENSG00000120057|SFRP5
ENSG00000133246|PRAM1
ENSG00000186810|CXCR3
ENSG00000161929|SCIMP
ENSG00000090512|FETUB
ENSG00000179603|GRM8
ENSG00000143119|CD53
ENSG00000105889|STEAP1B
ENSG00000240505|TNFRSF13B
ENSG00000213402|PTPRCAP
ENSG00000173890|GPR160
ENSG00000089127|AC004551.1
ENSG00000254521|SIGLEC12
ENSG00000130775|THEMIS2
ENSG00000026751|SLAMF7
ENSG00000070882|OSBPL3
ENSG00000086730|LAT2
ENSG00000184956|MUC6
ENSG00000196260|SFTA2
ENSG00000156886|ITGAD
ENSG00000259120|SMIM6
ENSG00000123329|ARHGAP9
ENSG00000164619|BMPER
ENSG00000090104|RGS1
ENSG00000128218|VPREB3
ENSG00000186818|LILRB4
ENSG00000105639|JAK3
ENSG00000025708|TYMP
ENSG00000013725|CD6
ENSG00000275379|HIST1H3I
ENSG00000011422|PLAUR
ENSG00000141497|ZMYND15
ENSG00000169495|HTRA4
ENSG00000101306|MYLK2
ENSG00000100298|APOBEC3H
ENSG00000109805|NCAPG
ENSG00000185436|IFNLR1
ENSG00000087495|PHACTR3
ENSG00000118520|ARG1
ENSG00000147443|DOK2
ENSG00000213809|KLRK1
ENSG00000185053|SGCZ
ENSG00000110324|IL10RA
ENSG00000087237|CETP
ENSG00000144290|SLC4A10
ENSG00000158473|CD1D
ENSG00000006555|TTC22
ENSG00000137673|MMP7
ENSG00000118513|MYB
ENSG00000232629|HLA-DQB2
ENSG00000159189|C1QC
ENSG00000110448|CD5
ENSG00000113249|HAVCR1
ENSG00000170006|TMEM154
ENSG00000130208|APOC1
ENSG00000101349|PAK5
ENSG00000174473|GALNTL6
ENSG00000123685|BATF3
ENSG00000178235|SLITRK1
ENSG00000184730|APOBR
ENSG00000170579|DLGAP1
ENSG00000196460|RFX8
ENSG00000141526|SLC16A3
ENSG00000129810|SGO1
ENSG00000204252|HLA-DOA
ENSG00000169442|CD52
ENSG00000205045|SLFN12L
ENSG00000113555|PCDH12
ENSG00000255221|CARD17
ENSG00000152092|ASTN1
ENSG00000145358|DDIT4L
ENSG00000166509|CLEC3A
ENSG00000271503|CCL5
ENSG00000203710|CR1
ENSG00000151790|TDO2
ENSG00000183873|SCN5A
ENSG00000010327|STAB1
ENSG00000175463|TBC1D10C
ENSG00000163736|PPBP
ENSG00000097046|CDC7
ENSG00000125384|PTGER2
ENSG00000183549|ACSM5
ENSG00000168209|DDIT4
ENSG00000112303|VNN2
ENSG00000007350|TKTL1
